gene_id	mean	log2foldchange	p_value	 10DG0934	 11DG0060	 11DG0268	 11DG0165	 11DG0840	 12DG1794	 14DG2098	 15DG2154	 15DG2530	 16DG0559	 16DG0676	 16DG0790	 16DG1353	 18DG0180	 18DG0295	 19DG0151	 13DG2283	 14DG2019	 16DG0144	 16DG0518	 16DG0932	 17DG0349	 18DG0348	 18DG0464	 18DG0603	 19DG0230	 19DG0152	 19DG1391	 19DG2599
ENSG00000213625.8	60.9812185185185	0.570621126029854	0.00440120990528604	65.0328	111.173	59.5473	70.493	34.4808	38.4213	112.305	50.1841	70.0441	73.8653	64.6043	55.9086	55.3325	54.1369	52.8462	63.7136	51.826	65.6536	63.399	59.5537	37.5149	43.1219	50	58.3272	89.2763	61.4058	54.1255	89.8332	113.845
ENSG00000158270.11	40.4827846071429	0.117614079426803	0.834880144740162	40.9293	93.1427	101.083	97.5192	21.728	23.4314	87.2402	17.6118	15.0226	19.4331	17.6428	32.3023	19.6549	55.7486	48.8099	10.70072	41.347	40.6329	37.0737	26.7803	82.9636	25.021	21.8508	42.1905	54.2823	29.8826	1.817349	59.0276	69.7308
ENSG00000170190.15	12.1141539285714	-0.32080528820637	0.221201770606163	18.5315	18.1143	8.32028	8.66248	11.1387	15.3919	12.4643	12.6558	9.69282	12.6754	11.0681	8.7346	11.5381	14.1338	10.78595	10.98451	10.41431	15.6378	15.4059	16.177	10.65084	14.5333	14.8495	12.48	12.197	10.75789	3.17722	8.63651	17.918
ENSG00000165233.17	23.5052928571429	-0.286196902620916	0.0855081369263	27.555	15.5793	26.1356	20.2392	24.0744	25.8463	21.1537	29.9572	23.2667	22.0038	13.1513	22.5998	26.568	27.6994	28.7959	21.213	28.6391	20.7741	22.6622	23.6046	28.3491	23.9234	18.989	20.7237	19.0852	29.7464	14.0093	20.8996	24.0552
ENSG00000135473.14	6.11414285714286	0.112269041485718	0.532579103101567	6.29227	7.29788	6.32332	5.51557	7.49749	6.44731	5.44812	6.5226	6.74997	2.40318	7.56354	7.93022	7.74288	8.29099	4.00773	5.70442	4.72647	5.50625	5.70808	4.43808	3.41803	6.98897	4.48152	7.00397	4.59064	5.34329	6.4649	6.62237	6.56912
ENSG00000002549.12	43.7130814814815	0.394421196089633	0.00100749780313822	41.601	76.1352	44.8508	46.8352	20.4664	38.7396	42.676	40.1485	47.8089	43.3062	44.6245	45.4372	46.898	41.7017	46.6515	39.6552	55.8398	40.9762	49.9806	31.0069	42.8328	41.0965	35.5584	36.1139	39.4078	29.9531	50.4951	63.2233	52.8345
ENSG00000152348.15	9.29350068965517	-0.0290970415989211	0.867125710204908	10.80791	8.81551	10.21396	8.55155	8.47461	6.6137	11.7497	7.45571	9.19405	7.4605	9.35504	9.00204	10.07034	10.89319	7.73338	10.67635	10.73432	10.75257	12.6871	8.23801	8.03086	6.80434	11.0375	5.87911	12.1589	8.74089	9.769	10.72986	6.88152
ENSG00000145241.10	1.65790759259259	0.332180420978006	0.00337005648861722	1.272775	2.21814	1.571974	1.60097	1.440834	1.36501	2.16357	1.490278	1.872442	1.487097	1.809286	1.516168	1.470254	1.643871	1.300647	1.669071	1.98207	1.678991	1.697988	1.599826	1.518359	1.67175	1.908224	1.698195	1.675915	1.735113	1.566977	2.3927	2.12672
ENSG00000183763.8	3.46832444444444	0.138835913106155	0.519513203183378	2.18185	2.04867	4.40036	2.62259	3.29105	3.60321	2.57059	3.10338	3.16703	2.59239	4.34984	3.80362	3.69791	3.97913	2.9259	2.75679	4.12294	4.94172	6.67416	2.5774	7.99623	4.44822	3.87011	2.51201	5.04296	3.7062	4.19389	4.41986	2.71514
ENSG00000089127.12	1.54099187857143	0.295566732084622	0.462089137973409	1.05105	1.399532	1.285891	1.0283058	1.0246941	1.263471	2.19088	1.475627	1.0724266	1.95761	1.137161	1.0966797	4.57827	1.96146	2.01996	1.0125809	28.3921	1.344556	1.498005	1.10104	1.0915625	1.218025	1.156345	2.14239	1.282011	1.219089	1.273065	2.81129	1.454795
ENSG00000083535.15	11.9475282758621	0.467048944653409	0.062963448333419	5.81331	14.8951	16.0875	6.52701	6.15063	9.68304	15.2764	6.1949	14.3539	5.77612	9.90523	6.6534	9.47838	9.65683	7.71535	9.8574	14.1293	14.2425	15.0074	14.7531	14.5059	15.9874	14.4988	10.97782	15.7884	14.9035	17.3011	17.2461	13.1125
ENSG00000111364.15	12.5943339285714	0.334680478971054	0.0410467659715747	7.84618	11.0496	14.5145	13.5237	17.5853	8.74754	13.2859	9.60221	15.2081	9.39373	13.4367	12.9558	12.0896	12.1015	10.91457	12.3543	16.245	16.8451	12.4251	13.1117	12.533	12.7051	9.8384	8.43552	12.3359	14.7912	14.845	18.922	12.5844
ENSG00000282936.1	1.73540386206897	-0.190372766760235	0.485169819936082	1.70331	2.73871	2.23982	2.02336	1.489908	2.47149	1.907054	2.58002	2.60205	1.148636	2.23247	1.794999	1.61093	1.740826	1.119056	2.64022	1.509121	1.40323	1.680309	1.247739	1.157815	1.437676	1.195764	1.431955	1.375476	1.223048	1.487031	1.515548	1.619141
ENSG00000064999.13	6.45772892857143	0.263372472335165	0.131025481147339	5.58831	8.60298	6.3076	6.18129	3.4991	7.35269	6.75572	10.31327	7.43266	4.78666	8.00551	7.29572	6.19507	5.99247	5.1219	8.26457	6.15286	5.60524	7.72859	5.26862	4.06569	6.71984	5.81723	8.72574	5.14598	5.4396	6.75126	7.77563	8.23788
ENSG00000145916.18	17.5743642857143	-0.110621556054842	0.443931228229292	19.3816	22.4626	14.7975	15.1242	12.2098	17.4014	17.2355	20.3688	16.2824	20.5136	18.8382	28.4282	17.4121	20.8498	21.5923	18.021	20.5899	17.9937	16.6226	18.1262	17.0977	13.8219	16.0573	16.613	16.52	16.9283	11.4377	16.2177	21.5654
ENSG00000143436.10	58.5154884615385	0.0631627513771621	0.514414903841814	50.5749	54.024	54.3795	51.0162	37.0342	56.0611	60.783	62.204	58.0946	55.1862	53.5295	55.7997	62.639	58.3199	60.7662	50.565	66.5623	59.7877	81.4509	62.9867	86.5573	76.1734	66.7934	47.4628	58.9303	56.3027	54.0503	67.0687	61.3416
ENSG00000132356.11	25.0709342857143	0.723336050178924	0.00224209886873788	15.172	29.4363	36.9583	32.8645	16.0674	25.7079	29.8145	19.0129	31.5351	10.05316	22.0072	20.6477	16.1815	18.3335	7.7226	24.5534	29.7004	31.33	30.0571	21.2737	16.2505	21.0508	21.1243	16.8202	31.212	18.7423	47.7995	41.7976	26.4824
ENSG00000116793.15	15.8652939285714	0.596261188450683	8.73778669413748e-05	11.4238	15.3776	18.4928	13.0923	7.74503	14.5638	17.6442	15.0776	19.5021	12.145	15.1051	12.9144	15.7433	14.7233	14.3364	16.79	17.4447	17.2661	18.4051	11.4062	12.5361	14.9911	12.9093	10.62813	20.3027	13.1925	23.7066	25.4857	19.0223
ENSG00000114988.11	16.20965	-0.258000319795179	0.0574057605181111	11.4735	19.8584	16.009	12.6541	12.3987	16.1926	17.4634	20.0539	16.1287	15.1741	14.8196	15.0529	14.3916	16.1432	16.7268	17.868	17.7396	16.7053	18.6536	15.5879	19.0364	19.8274	19.6886	13.1716	15.5826	15.5502	16.2338	13.5931	11.5651
ENSG00000102901.12	13.8292825	0.302856802421398	0.0746564572773498	15.4798	9.34948	11.4951	7.66985	13.8164	14.8751	8.57678	14.981	12.2881	13.9976	12.3831	13.5266	11.5637	13.2813	17.2513	12.7222	20.4207	13.0945	18.8248	13.8379	22.5082	12.6031	16.2304	12.7804	14.3926	11.8489	15.943	16.0019	17.9843
ENSG00000205060.10	9.05692285714286	0.377984935322027	0.0484009619525378	5.63118	11.7691	11.9836	10.19572	5.83979	7.82598	10.28465	6.6746	11.5991	5.99345	10.5323	6.59914	6.76126	6.84435	4.99293	10.24874	10.15514	11.0315	13.6246	7.96376	8.68119	10.79969	8.53212	9.20079	10.95416	8.2884	11.4247	11.4415	11.345
ENSG00000119431.9	7.36649214285714	-0.294136076983103	0.139636417032833	7.91578	9.46401	5.7406	5.68895	10.38446	5.67849	5.33005	8.67133	6.29951	8.33868	7.60035	8.35394	11.6183	8.89439	9.26048	8.15669	5.13338	8.35939	5.65242	9.04434	5.99791	8.62067	6.55379	7.50642	6.46937	8.75957	5.24083	5.95303	7.19295
ENSG00000116731.22	25.8568962962963	0.352061624701115	0.0937945918459938	20.0546	34.7385	24.6366	52.9277	27.81	29.6774	49.3643	18.1853	31.4712	15.9832	27.7794	25.1981	21.0274	25.311	19.7914	29.9409	30.035	25.1138	28.3665	29.0333	19.6433	19.3368	29.2423	22.1107	21.0175	26.572	14.6933	45.8569	35.5098
ENSG00000180914.10	58.1600314285714	-1.07802717983276	0.211910422025251	7.95149	81.2753	27.4201	30.8912	15.1502	128.125	10.11949	54.6403	80.6308	38.5948	144.139	41.6419	62.7994	35.3121	23.0167	134.141	42.8224	147.129	183.153	76.5163	116.133	34.7373	30.138	26.388	67.423	83.7589	17.9554	32.4206	37.2102
ENSG00000166908.17	16.5832221428571	0.143745436065794	0.365507640339439	20.2481	21.3226	12.2616	14.0786	10.74312	17.7434	12.3253	24.8676	18.6	13.6688	16.9033	16.7353	20.1256	16.4076	13.0675	20.7368	18.887	18.6545	17.8969	14.2164	16.4231	17.2913	13.9959	16.3502	15.0158	16.2797	19.9623	12.6099	21.7796
ENSG00000166233.13	5.45643962962963	-0.0544114689647679	0.831455257261793	5.45014	6.83035	5.79502	10.80492	6.19683	7.03534	7.86899	11.4934	7.64634	4.40293	6.26451	7.31438	4.63624	7.22586	4.24392	7.37102	4.28145	3.77492	7.35468	3.37695	2.36709	5.24227	3.54693	4.45096	4.47876	4.33945	5.51253	5.79001	4.526
ENSG00000139116.18	2.67400140740741	0.328458528888019	0.218760160750917	1.78149	2.93756	3.21028	1.539525	1.40838	1.791602	2.19492	3.59998	4.85452	2.33391	4.7627	2.2593	3.78537	2.62488	2.42294	4.53203	3.41049	1.985729	2.68119	2.49383	2.26284	1.495502	2.68129	2.45365	2.35507	4.16153	4.5109	3.0872	2.19665
ENSG00000175426.10	1.40718160740741	1.15571934655356	0.000569841207882607	2.3405	1.168793	1.215965	1.79738	1.200666	1.336385	1.16463	1.177885	1.101984	1.0221856	1.0408762	1.0928823	1.192038	1.190456	1.127943	1.0968486	1.0977141	1.216321	1.254875	1.0327086	1.187879	1.812322	1.228371	2.36597	1.734458	1.22613	5.15648	1.820631	1.299096
ENSG00000147471.11	26.0934928571429	-0.0794318800041494	0.670344283529533	28.0462	33.2497	37.6929	33.0042	10.38729	28.1518	34.9271	28.3278	25.2564	18.5047	19.6978	29.0945	26.7505	32.6826	20.2832	24.2985	19.2318	23.7279	28.5865	18.8493	23.0592	27.0986	27.9956	24.7735	26.4017	16.4111	23.1313	24.2175	27.1659
ENSG00000170471.14	14.1841948148148	0.431681198293739	0.0210005144533196	12.0326	24.4502	23.1204	16.6524	8.25774	17.4534	17.1742	16.4694	19.7735	8.63349	14.5435	13.1073	12.5986	12.4034	7.19036	17.0724	14.6641	14.2134	17.9522	10.92167	12.0705	12.1424	11.994	11.8335	15.0714	13.4941	17.4925	16.3892	21.372
ENSG00000204899.5	13.1198432142857	0.726196847065976	0.0212697528818462	6.49276	8.75462	16.2658	15.5923	7.81736	7.65814	15.7128	7.08484	11.0933	9.19045	9.88735	8.84054	7.93779	10.33436	7.97394	9.93298	20.2191	17.4906	23.8388	14.4468	20.2416	17.4174	18.1792	6.72414	19.4113	11.8101	29.0843	22.9576	8.80414
ENSG00000146834.13	29.5944357142857	0.314118845091349	0.00867962250140363	37.9739	26.2251	30.8129	28.7427	27.0351	30.1509	28.8652	30.98	26.0828	26.0315	26.3305	29.5714	29.1993	29.9526	34.5673	25.9533	26.4083	34.3633	28.5877	26.2989	29.8539	25.3576	31.5917	28.5505	32.6179	26.9375	25.9002	33.4225	48.2536
ENSG00000042832.11	1.6758318	-0.208093003158586	0.361907540983802	1.934308	1.457632	1.61322	2.82505	4.0342	1.53733	1.415363	1.34549	1.342611	1.824276	1.814648	1.666488	3.15545	1.351552	1.778038	1.511146	1.969346	1.502455	1.0808846	1.6847	1.283088	1.65079	2.2589	1.734769	1.70788	2.53935	1.155826	1.274104	1.988214
ENSG00000204611.6	7.9108775	0.313480481140878	0.268522119511314	7.04672	13.4566	14.5316	12.4948	7.30881	10.23359	10.28487	9.70545	11.5607	4.23046	9.27927	7.70045	8.11219	10.00362	4.37075	11.5367	5.89414	6.6192	6.47369	4.56567	3.96956	4.91883	5.96582	6.09422	5.7874	5.14595	10.9864	9.09251	8.6662
ENSG00000175548.8	2.81667427586207	0.268502847269785	0.176478643624293	1.594279	3.14204	3.81493	3.98495	2.13428	2.78523	3.8353	2.86181	3.0472	1.576312	3.0105	3.12723	2.19813	2.41736	1.443013	2.88133	3.15741	3.37586	2.75015	3.22583	2.25802	2.90842	2.4584	2.13134	2.99143	2.60519	3.81396	3.57947	2.57418
ENSG00000142186.16	81.6026931034483	0.22327321085974	0.0898463626173626	92.346	73.7967	66.4625	63.2025	99.1894	76.395	61.7996	83.2487	58.9261	75.3891	60.5782	85.1063	72.7317	82.8009	91.2738	66.4722	70.8947	85.8976	79.8074	87.2154	94.7839	83.6811	92.5569	89.3515	86.8722	104.779	83.7274	89.7663	107.426
ENSG00000054219.10	1.20649443285714	0.134797203868735	0.407253873694006	1.0329228	1.211214	1.818774	1.0293356	1.00816462	1.0706734	2.81625	1.0167833	1.130756	1.0490716	1.049358	1.213299	1.101926	1.282226	1.013167	1.319545	1.208898	1.337047	1.160237	1.119458	1.0283553	1.800101	1.306821	1.11444	1.145098	1.28147	1.0614765	1.151443	1.719783
ENSG00000166377.19	8.10897142857143	0.335127244658502	0.121190037600403	8.95596	11.7156	9.40672	13.3456	5.11311	7.57608	11.4155	9.81012	10.43769	5.86296	8.3789	10.04371	7.05299	7.83818	5.23938	8.41745	7.55575	7.09931	9.16139	4.00966	5.87307	6.5954	7.8014	9.1884	7.59153	5.05916	7.81064	8.77154	13.2696
ENSG00000128791.11	56.368675	0.622507414031099	0.042676679480073	29.4824	83.4293	65.2821	90.8024	32.7701	33.8744	167.748	44.7484	51.5246	38.6929	66.9351	36.114	42.1984	35.3293	33.558	52.6071	103.501	63.3715	63.2348	87.0866	39.2534	44.5734	51.0767	44.5959	48.1766	49.9854	88.3471	117.154	40.618
ENSG00000119042.16	7.52118678571429	0.448103238561037	0.055186759185567	6.59425	3.3647	17.1493	8.96452	5.42017	9.61052	10.05395	7.60145	7.70001	3.5611	7.27021	7.65164	5.75469	7.7367	3.40307	6.45892	9.78791	8.70545	10.77189	8.60657	6.45043	4.82991	7.39518	6.60852	7.70392	8.96151	6.26444	11.1991	12.1625
ENSG00000279232.1	9.61019642857143	0.405558632666735	0.413893987796231	15.5943	5.88481	11.8393	12.3131	3.66756	33.6542	12.6904	13.4192	4.89779	8.75521	9.87675	17.8006	8.42295	21.8503	3.78843	12.8689	6.56262	14.6762	9.50208	5.76769	2.75508	2.91991	2.24088	13.3796	8.56578	2.14054	2.44427	10.13145	24.3298
ENSG00000167083.6	1.21962538214286	0.188159351341251	0.319662635807173	1	1.0781013	1.179953	1.0503696	1.0375848	1.167966	1.0877468	1	1.0872574	1	1.0788638	1.0409104	1.240862	1.118746	1.183535	1.0319652	1.693709	1.418475	2.63521	1.929875	1.754384	1.477727	1.277767	1.0619693	1.0444571	1	1.111393	1.172783	1.82311
ENSG00000106013.14	1.37124057857143	-0.0666736190668122	0.63993706915405	1.1452	1.38467	1.270285	1.112732	1.105431	1.216839	1.230159	1.311049	1.343244	1.192947	1.391477	1.0481432	1.574503	1.311533	1.179028	1.377072	1.756255	1.444435	2.15131	1.554858	1.565179	1.896598	1.662704	1.443292	1.351578	1.578492	1.292611	1.555496	1.098926
ENSG00000072736.18	8.80610931034483	0.37761011143129	0.104450558193865	8.09217	12.9616	11.7571	11.8497	3.38974	7.72173	10.86521	9.46265	12.9372	3.99013	10.6234	9.77181	8.33288	7.84424	5.24991	10.01808	6.70858	8.49262	10.83721	5.69167	5.55823	8.33439	7.56182	9.72204	7.9939	6.31719	10.78336	10.68821	11.8204
ENSG00000133805.15	4.51995821428571	0.868190811345527	0.00268119153199724	5.61995	5.68652	6.66051	3.12884	2.01566	3.46123	3.89761	2.77945	3.89386	4.60334	2.67387	3.05854	2.77559	4.00606	2.27078	4.88299	2.02491	8.40647	5.86076	2.80749	3.55185	6.15148	4.78594	6.04709	7.04849	4.12523	6.89464	4.83155	11.0146
ENSG00000121413.12	24.910237037037	1.07987367533487	1.1982182349266e-06	12.0454	25.7256	14.0299	19.9006	9.46125	14.3298	27.0309	35.1148	21.8206	21.4761	19.6588	27.3971	28.6339	22.611	24.435	24.2776	27.2344	16.9919	24.4116	22.4046	15.5756	29.6165	20.8008	31.6995	17.284	22.613	32.7027	47.7574	60.1121
ENSG00000112282.17	10.3835992857143	0.475191210667843	0.0480001908312356	10.06163	15.91	18.142	9.25364	5.91277	13.8259	11.1149	10.6639	15.5347	4.69718	10.68032	8.81925	8.96447	10.88576	4.06779	12.5405	10.12921	10.93783	15.7713	6.62773	6.93422	10.39627	8.2799	7.87166	11.3386	7.95585	14.7607	14.4167	12.3881
ENSG00000196418.12	3.53421551724138	0.276787657103095	0.15661150399526	2.05783	4.99086	4.51517	3.7414	2.28492	2.45571	4.27935	2.94069	4.63073	2.57319	3.39395	2.85717	2.84041	2.80803	2.48496	4.18558	4.35714	4.04177	3.96624	2.89681	3.35059	4.15443	3.64435	2.71833	3.5125	4.24011	3.77254	5.10175	3.69574
ENSG00000069509.5	16.6021928571429	0.193245256633474	0.167473904080784	15.0299	21.5362	18.4893	11.9578	11.7119	16.0163	14.564	13.2072	19.5201	12.9175	17.3728	13.7751	15.2482	17.0768	13.48	17.9256	17.9018	17.3377	23.8369	18.9125	19.0804	16.3869	17.4329	14.2308	19.8809	17.7846	19.1045	21.8573	15.1224
ENSG00000100503.23	11.25428	0.595993205296592	0.0122953800613646	7.49336	9.49611	22.4624	16.7382	5.61355	15.8202	14.1144	11.4022	15.633	6.63095	11.796	9.89144	9.85688	10.17281	6.15719	12.0613	8.65294	10.65012	20.0754	7.39612	12.2216	14.2478	9.67999	8.97086	13.2658	7.61424	21.1348	15.123	12.0307
ENSG00000272573.5	1.580361925	0.348382843517079	0.144580986145487	1.0655683	1.639406	1.802585	1	2.63177	1	1.45032	1.0418746	1.162983	1.212515	1.186924	1.105499	1.999228	1.525208	1.369201	1.224448	2.14914	2.52933	1.31839	2.1653	1.24449	1.841924	1.818622	1.286757	1.614237	2.83473	1.96083	1.778244	2.12534
ENSG00000167136.6	12.9079021428571	0.193853087666465	0.408715034865827	8.86949	10.39377	8.94358	8.68482	12.646	9.72948	10.44103	6.4361	9.4919	12.1608	13.4108	13.3719	9.93568	10.79881	13.2574	13.9417	19.467	15.4345	22.9424	14.9993	30.3636	12.9729	16.5243	14.4288	13.5553	14.9629	12.5234	13.4332	17.664
ENSG00000144354.13	5.96195640740741	0.129642763467551	0.785799426096284	1.183963	2.33431	9.42176	4.09234	2.76121	5.20076	5.2183	4.90662	6.92941	2.26862	7.37973	3.36798	7.28037	6.98593	3.50391	4.52758	9.82204	10.85848	18.0956	4.39973	15.1594	22.171	5.85433	2.83226	9.10687	6.21168	8.90784	8.32206	2.13534
ENSG00000139780.7	1.07111382857143	-0.0153680218010151	0.906031268579728	1.189306	1.0214765	1.0712455	3.11193	1.792005	1	1.147014	1.137655	1	1.0254734	1	1.0265926	1	1.0795496	1	1.0630315	1	1.0756885	1.0245675	1	1.154675	1	1	1	1	1	1	1.149948	1.0329591
ENSG00000182580.2	17.0161689655172	-0.539172129300364	0.0958258908838157	17.7368	12.6525	19.7746	27.5282	24.9223	20.5897	25.2227	26.0347	23.038	15.1466	16.3168	24.1557	16.5942	14.9052	16.8078	16.4126	15.579	14.4948	12.2144	15.8479	9.02195	11.6557	15.6447	12.8732	11.9869	20.0111	4.09265	14.0298	18.1784
ENSG00000181284.2	2.34692889285714	0.0773279429583012	0.629364747113515	2.5354	2.75128	1.803252	1.720494	2.35544	2.47517	1.684064	3.06966	1.988714	1.445083	2.17438	2.06065	2.42262	1.93879	1.887012	2.32052	2.81869	2.63298	3.00276	3.92524	2.59629	2.89874	2.13946	2.79345	2.15002	2.66419	2.56078	2.30595	2.51817
ENSG00000131469.12	3548.00607142857	-0.683268698304566	0.00025480875114221	3643.39	3611.41	4143.8	4807.9	4347.92	3790.45	4465.92	3992.5	3788.73	4446.96	3793.81	4185.75	4214.08	4288.34	5155.16	3586.61	3120.63	3178.65	2742.46	3251.44	2963.95	3077.16	3262.89	3104.4	3133.22	3494	2229.24	2229.95	2448.61
ENSG00000188818.12	1.34086715555556	-0.00654403451099227	0.953792774114768	1.311637	1.362527	1.434003	1.0279102	1.904523	1.256193	1.495507	1.4486	1.133199	1.18487	1.178263	1.453418	1.475869	1.397596	1.316719	1.246806	1.685579	1.544902	1.190518	1.264476	1.168958	1.497646	1.713244	1.165586	1.242976	2.08264	1.310538	1.291417	1.404456
ENSG00000165264.10	67.2192857142857	-0.478779645401907	0.00440440797518517	75.1477	78.104	52.0314	66.298	83.2793	78.3915	59.6509	63.1281	81.6226	77.4792	76.5677	75.3608	79.1299	82.1543	78.7876	81.8895	60.8563	53.3181	66.4985	53.9236	69.7629	63.9165	64.9205	36.9302	59.6942	51.0051	55.3475	48.3079	45.5664
ENSG00000184675.9	2.45092910714286	0.0614017957482036	0.745979852152843	2.20216	4.59167	3.35092	3.21925	1.820316	2.70461	3.13217	3.19041	3.31705	1.912869	2.65308	2.56476	2.445	2.60473	1.972887	2.7275	2.17179	2.05183	2.2226	1.963208	1.692091	2.41003	1.7313	2.57777	2.32226	2.02852	1.868314	2.41874	3.34985
ENSG00000198648.10	13.8939748148148	0.841311311246422	0.000341268810288653	9.09132	14.9936	20.7251	16.5048	4.62328	12.7182	12.1807	10.91184	18.3072	7.56202	13.151	12.6051	10.92099	12.8788	7.20446	13.6744	15.1012	13.1974	19.0889	8.16271	12.9198	18.4394	11.9686	10.17982	15.3112	9.42136	31.5535	22.4473	14.6417
ENSG00000108469.14	14.2780407142857	0.0434407565572861	0.737843918574716	14.2592	15.5046	10.48267	10.81494	17.5678	14.1678	13.9169	16.5379	12.4455	10.72303	14.9571	15.1375	16.0965	14.3762	12.3632	14.6782	17.3004	14.7743	12.7493	16.0483	8.72097	14.5339	15.7192	14.5015	12.3136	13.8162	11.0906	14.6377	18.2711
ENSG00000123643.12	8.70857178571428	0.0271004794920638	0.92085642064857	7.68608	16.064	10.47295	9.90825	8.01038	9.21439	7.94899	10.8032	12.8886	8.13253	12.514	12.0898	12.5925	8.85034	5.99119	13.5076	6.41535	9.16172	7.26539	5.85807	4.68096	5.86273	4.6697	7.23062	7.44271	8.07482	5.55553	8.20881	12.8028
ENSG00000129235.10	57.2765	-0.0282773542239801	0.909130330052794	43.6445	38.7138	44.686	53.8532	61.3784	48.0461	44.6373	42.3357	58.6872	39.0629	50.4803	38.9933	59.464	45.0518	45.3513	51.6668	90.9707	66.7089	77.1	66.6721	94.8746	77.3454	91.9935	50.199	67.4089	80.4454	65.4502	60.3634	43.0319
ENSG00000164096.12	237.30755862069	-0.296942822990788	0.40280108401192	283.541	251.447	264.462	288.915	165.488	246.04	380.726	356.215	262.002	397.433	299.413	286.884	259.218	350.241	320.78	373.356	159.939	114.357	171.581	162.655	98.3972	151.481	198.031	182.138	147.87	118.451	213.905	153.491	223.462
ENSG00000164627.17	2.95851432222222	-0.932831992546927	0.00253389823631205	3.10725	3.88558	3.53247	1.330369	1.28916	3.40611	2.86832	3.09945	2.50911	3.93803	3.42449	3.05676	3.45763	4.08434	5.26739	2.89758	2.34541	2.35747	3.61846	4.71102	2.4952	1.903326	2.73197	3.35748	3.22771	3.62536	1.0939597	1.811172	2.00386
ENSG00000079246.15	145.76955	0.295684172999958	0.0637301964999721	112.308	155.288	166.143	134.794	74.0467	124.773	153.242	129.124	166.904	98.1081	147.443	124.675	122.676	122.239	97.1573	148.252	154.709	147.884	201.062	112.57	199.537	172.095	161.532	106.667	166.794	131.56	182.573	182.364	159.074
ENSG00000079102.16	12.7351285714286	-0.270226911204804	0.506246538183718	8.80462	20.0828	21.1727	27.0589	8.168	20.1027	22.0325	24.8242	16.0572	6.01407	12.1111	11.2291	11.5321	14.7473	6.25906	14.631	6.01132	11.0293	13.4366	11.2741	5.28744	10.88152	11.453	11.1255	12.5188	13.5275	3.62437	12.7461	15.8996
ENSG00000140992.18	14.2667082142857	0.326272856329638	0.0859933169414927	12.7817	17.6468	21.2623	18.2822	10.31636	15.4617	19.4513	18.2177	16.6549	10.20023	13.96	16.2664	12.4028	13.5293	9.57152	17.59	13.4708	13.4501	16.4331	9.98843	9.86449	11.2145	11.8821	12.2013	15.0986	11.2904	14.2796	14.7818	23.1797
ENSG00000120526.10	13.7133306896552	0.634950539829348	0.113842631851007	5.04161	11.9814	16.0195	8.21582	3.23535	5.83463	8.79868	4.41412	15.3367	6.18772	11.1225	5.80485	6.90274	8.02252	4.7728	12.4922	21.5607	23.0662	26.6569	17.2219	23.6293	23.5863	17.5516	9.40335	24.7687	15.6291	24.7317	20.3609	15.3368
ENSG00000100564.8	12.5197721428571	0.075854428811251	0.593413495183544	10.65545	14.9623	13.6615	8.26754	6.57282	8.42427	11.9557	10.786	12.5735	9.92876	11.064	12.3258	11.3127	14.9743	12.0838	12.1361	14.2098	15.4498	11.8871	12.2055	13.368	11.3799	14.1452	12.2747	16.3663	14.7963	11.2174	13.88	14.2619
ENSG00000204227.4	66.18645	0.0255117335278109	0.833995639447658	71.8074	89.3075	60.337	62.3923	69.1053	60.6654	61.3753	71.4405	64.2586	59.7933	70.4192	84.9582	80.2781	73.3629	81.5923	70.5404	63.8208	54.6141	52.215	66.4551	60.1049	54.9188	62.9761	65.208	63.8937	64.9717	48.4687	73.2695	79.978
